 रहस्य और रोमांच का तानाबाना ढंग से नहीं बन पाया है,negative
साथ ही यह एक्शन से ज्यादा कॉमेडी की गलियों में गुम हो जाती है,negative
साइकोलॉजिकल बीमारियों के बारे में समुचित जानकारी का अभाव खटकता है,negative
 खंडित शख्सियत के शिकार जय को चित्रित करने में प्रवीण कमजोर पड़े हैं,negative
हालांकि डायलाग वह सपाट तरीके से बोलती नजर आती हैं,negative
"वह डर, परेशानी और द्वंद्व में फंसे शख्स के भावों को पूरी तरह उकेर नहीं पाए हैं",negative
रॉनी बने ध्रुव बाली अभिनय में कच्चे लगे,negative
 वह भी प्रभावहीन लगी हैं,negative
उनके किरदारों को सही से गढ़ा नहीं गया है,negative
बाकी सहयोगी कलाकार खानापूर्ति करते दिखते हैं,negative
इस फिल्म पर थोड़ी और मेहनत की गई होती और सचिन तेंदुलकर के व्यक्त्त्वि को खंगाला गया होता तो यह फिल्म दूरगामी प्रभाव की हो जाती,negative
यों लगता है कि सचिन की तरफ से निर्माता-निर्देशक को भरपूर सहयोग नहीं मिला,negative
"भाषा, परिवेश और माहौल में ‘हाफ गर्लफ्रेंड’ में कसर रह जाती है और उसके कारण अंतिम असर कमजोर होता है",negative
हाफ गर्लफ्रेंड’ में तर्क दरकिनार है और संयोगों की भरमार है ,negative
‘हिंदी मीडियम’ जैसी बेहतरीन फिल्‍म का यह कमजोर अंश है,negative
कमी है तो ऐसे प्रसंगों और दृश्यों की जहां वे विस्तार और गहराई पा सकें,negative
हिंदी के प्रयोग में व्याकरण और व्यवहार की गलतियां आम होती जा रही हैं,negative
रामगोपाल वर्मा की ‘सरकार 3’ उम्मीदों पर खरी नहीं उतरती,negative
 फिल्म चारों खाने चित्त हो जाती है,negative
"अफसोस, यह हमारे समय के समर्थ फिल्मकार का भयंकर भटकाव है",negative
"अमिताभ बच्चकन, मनोज बाजपेयी और बाकी कलाकारों की उम्दा अदाकारी, रामकुमार सिंह के संवाद और तकनीकी टीम के प्रयत्नों के बावजूद फिल्म संभल नहीं पाती",negative
"लम्हों, दृश्यों और छिटपुट परफारमेंस की खूबियों के बावजूद फिल्म अंतिम प्रभाव नहीं डाल पाती",negative
कहानी और पटकथा के स्तर की दिक्कतें फिल्म की गति और निष्‍पत्ति रोकती हैं,negative
रामगोपाल वर्मा सभी किरदारों को लेकर रोचक ड्रामा बुनने में चूकते हैं।,negative
‘सरकार 3’ रामगोपाल वर्मा की विफल फिल्मोंं की सूची में रहेगी,negative
 उन दृश्यों में नवीनता नहीं है,negative
 पर थोड़ा ठहरकर या सिनेमाघर से निकल कर सोचें तो यह आनंद मुट्ठी में बंधी रेत की तरह फिसल जाती है,negative
 भारतीय फिल्‍मों का अावश्‍यक तत्व है इमोशन... इस फिल्‍म में इमोशन की कमी है,negative
"  वात्‍सल्‍य, प्रेम और ईर्ष्‍या के भावों को गहराई नहीं मिल पाती",negative
इस विस्‍तार में धीमी फिल्‍म और बोझिल हो जाती है,negative
अफसोस है कि नूर को पर्दे पर जीने की कोशिश में अपनी सीमाओं को लांघती सोनाक्षी सिन्‍हा का प्रयास बेअसर रह जाता है,negative
लेकिन लेखक और निर्देशक उनकी मेहनत पर पानी फेर देते हैं,negative
यह फिल्‍म अपने उद्देश्‍य तक नहीं पहुंच पाती,negative
अपने उपसंहार में यह फिल्म दुविधा की शिकार होती है,negative
"अहम मुद्दे पर अहमकाना तो नहीं, लेकिन बहकी हुई फिल्म हमें मिलती है",negative
उनकी संवाद अदायगी और गुस्सैल अदाकारी बेहतर है,negative
रही-सही कसर उन सबको मिले कमजोर संवादों ने पूरी कर दी है,negative
यह उनके अब तक के करियर की सबसे कमजोर परफॉरमेंस कही जाएगी,negative
हालांकि जरूरत से ज्यादा गानों ने फिल्‍म की गति बाधित ही की है,negative
फ़िल्म का प्लॉट पेचीदा और उलझा हुआ है,negative
"कहानी भागती और बिखरी हुई है, जो दर्शक को बांधकर नहीं रख पाती",negative
"संवाद बेतरतीब और दार्शनिक भाव लिए हुए हैं, जिससे वो असरहीन प्रतीत होते हैं",negative
किरदारों की अदाकारी में गहराई का अभाव है,negative
अदाकारी में लापरवाही की झलक है,negative
अवधि लगभग दो घंटे होने की वजह से फ़िल्म थका सकती है,negative
हालांकि लंबे वक़्त तक फ़िल्म बांधे रखने में कामयाब नहीं होती,negative
कहानी इस पेंच तक आने के बाद उलझ जाती है,negative
लेखक और निर्देशक कभी रोमांस तो कभी राजनीति की गलियों में मिर्जा और जूलिएट के साथ भटकने लगते हैं,negative
बाकी किरदारों को स्‍पेस देने के चक्‍क्‍र में फिल्‍म का प्रवाह शिथिल और बाधित होता है,negative
दर्शन कुमार उनका साथ देने में कहीं-कहीं पिछड़ जाते हैं,negative
 उनके किरदार के गठन की कमजोरी से उनका अभिनय प्रभावित होता है,negative
 उद्दाम प्रेमी के रूप में वे निखर नहीं पाते,negative
लेकिन बाद में वही दोहराव लगने लगती है,negative
उनकी रिश्‍तेदारी और उनकी भाषा कहीं-कहीं खटकती है,negative
फिल्‍म में एक ही कमी है- कहानी,negative
अभी के समय के चित्रण में वही कौशल नहीं दिखा है,negative
" ‘मशीन’ अब्‍बास-मस्‍तान की सबसे कमजोर फिल्‍म के रूप में याद की जाएगी,जिसमें एक लोकेशन के अलावा सब कुछ फिसड्डी रहा",negative
  इससे फिल्‍म लचर होने के कारण देखने लायक भी नहीं रह गई,negative
 दृश्‍य कमजोर हैं और अभिनेताओं का प्रदर्शन और भी कमजोर है,negative
 रोमांटिक और नाटकीय संवादों में हंसी छूटती है,negative
 फिल्‍म में कुछ कमियां भी हैं।,negative
 कुछ दृश्‍य बेवजह लंबे हो गए हैं,negative
 कुछ प्रसंग निरर्थक हैं।,negative
" ईशा गुप्‍ता को दबंग किरदार मिला है, लेकिन वह इतनी समर्थ नहीं हैं कि मारिया को ढंग से निभा पाएं",negative
अभिनय और परफारमेंस के लिहाज से इस फिल्‍म में सभी निराश करते हैं,negative
केशव पानेरी निर्देशित ‘जीना इसी का नाम है’ एक मुश्किल फिल्‍म है। यह दर्शकों की भी मुश्किल बढ़ाती है,negative
स्क्रिप्‍ट की सीमा और कमजोरी ही उनकी हद बन गई है,negative
उनके चरित्र चित्रण में अधूरापन है,negative
अनेक प्रतिभाओं के योगदान के बावजूद गीत-संगीत मामूली है,negative
सहकलाकारों की बदतरीन अदाकारी से सीक्वेंस हास्यास्पद हो गए हैं,negative
परिणामस्वरूप संवाद अदायगी के दौरान उनके चेहरे पर फ्लैट भाव कैमरे में कैद हुए,negative
पर्दे पर वह देखना हताशाजनक था,negative
 इस मूक-चूक और लापरवाही से फिल्म अपनी संभावनाओं को ही मार डालती है और एक औसत फिल्म रह जाती है,negative
फिल्म का प्रवाह टूटता है,negative
 किरदारों को गढ़ने में टीम का ढीलापन भरोसे और अन्य किरदारों में भी दिखता है,negative
 अमित साध ने संवाद और भाषा का अभ्यास नहीं किया है,negative
 फिल्मी रूपातंरण में वे तथ्यों को रोचक तरीके से नहीं रख पाए हैं,negative
 ऐसा लगता है कि किरदार आपस में जुड़ नहीं पा रहे हैं,negative
सुधार और परिष्कार की संभावनाएं हैं,negative
‘रईस’ की यही खूबी और खामी है कि कमर्शियल मसाले डालकर मनोरंजन को रियलिस्टिक तरीके से परोसने की कोशिश की गई है,negative
 निर्देशक ने उनकी क्षमता का पूरा उपयोग वहीं किया है,negative
 मूल कथा और रईस के मिजाज के लिए जरूरी होने के बावजूद जोड़ा गया लगता है,negative
"पारूल बनी अंजना सुखानी और गीत-संगीत, सब असरहीन हैं।",negative
स्क्रीन पर स्पष्ट नजर आता है कि उन्होंने आधे-अधूरे मन से अदायगी की है,negative
कई जगह हिंदी फिल्मों के प्रचलित घिटे पिटे डायलाग का उपयोग अखरता है,negative
 रजनीश दुग्गल कहीं-कहीं नाटकीय लगे हैं,negative
 जरीन खान डांस में निराश करती हैं,negative
फिल्म के आइटम सांग का फिल्मांकन प्रभावशाली नहीं है,negative
शायरा का अतीत में अटके रहना खटकता है,negative
वह कहानी के मिजाज से मेल नहीं खाता,negative
"शेखर के पास हर प्रसंग के लिए दर्शन है, लेकिन खुद भावनात्मक झंझावात में फंसने पर वह बिखर जाता है",negative
"अनुभव सिन्हा मौलिक नहीं हैं, लेकिन उन्होंने अपनी ही फिल्म से बीज लिए हैं",negative
भाषा की अशुद्धियां खटकती हैं,negative
एनीमेशन उसी प्रकार आला दर्जे का नहीं है-,negative
फिल्म के साथ मेघालय का मुद्दा ढंग से मेल नहीं करता,negative
सब कुछ जबरदस्ती ठूंसा हुआ लगता है,negative
‘रॉक ऑन 2’ की पटकथा ढीली है,negative
संक्षेप में सीक्वल का संगीत पिछली फिल्म से कमजोर और साधारण है,negative
"अर्जुन रामपाल का किरदार आध-अधूरा रह गया है, इसलिए पिछली फिल्म की तरह वे असरदार नहीं दिखते",negative
साथ ही किरदारों की भाषा पर खास ध्यान नहीं दिया गया है,negative
उनके किरदारों को सही परिप्रेक्ष्य नहीं मिला है। उनके चरित्रों के निर्वाह में ढीलापन है,negative
’31 अक्टूबर’ देखते हुए तकलीफ होती है कि एक जरूरी फिल्म सरोकारी जल्दबाजी और संसाधनों की कमी की शिकार हो गई,negative
तकनीकी रूप से यह कमजोर फिल्म है,negative
 छायांकन से लेकर अन्य तकनीकी मामलों की कमियां फिल्म को बेअसर करती हैं,negative
यही वजह है कि निर्देशक रॉन होवार्ड की कोशिशों के बावजूद फिल्म साधारण ही रह जाती है,negative
"फिल्म की कमजोरी इसकी पटकथा है, जो विश्वसनीयता पैदा नहीं कर पाती",negative
ज्यादातर दृश्य रोचक शुरूआत के बाद बीच में ही अटक और फिर भटक जाते हैं,negative
एक्शन और तकनीकी प्रभावों के बावजूद फिल्म प्रभावित नहीं करती,negative
फिल्म अतार्किक है,negative
घटनाओं और प्रसंगों में सामंजस्य नहीं है,negative
सभी की मेहनत के बावजूद कुछ छूट जाता है,negative
फिल्म बांध नहीं पाती है,negative
कमी है तो कंटेंट की,negative
गुलजार अपनी खासियत के बावजूद प्रभावित नहीं कर पाते,negative
 दूसरे ट्रैक से भी कहानी भटकती है,negative
उस बोली को नहीं समझने वाले दर्शकों को थोड़ी दिक्कत हो सकती है,negative
सही मुद्दे पर व्यंग्यात्मक फिल्म बनाने की कोशिश में लेखक-निर्देशक असफल रह जाते हैं,negative
 दृश्यों से संयोजन और चित्रण में बारीकी नहीं है,negative
यूं लगता है कि सीमित बजट में सब कुछ समेटने की जल्दबाजी है,negative
 विक्रम भट्ट के इस फार्मूले में अब कोई रस नहीं बचा है,negative
फिल्म शुरू होते ही समझ में आ जाता है कि विक्रम भट्ट कुछ नया नहीं दिखाने जाा रहे हैं,negative
बाकी विक्रम भट्ट ने हॉरर फिल्मों में घिस-पिट चुके दृश्यों को ही दोहराया है।,negative
 विक्रम भट्ट की हॉरर फिल्में अब बिल्कुल नहीं डरा रहीं,negative
  बाकी कलाकार भरपाई के लिए हैं,negative
अरबाज खान लंबे अनुभवों के बावजूद नवाज के साथ के दृश्यों में घिसटते ही नजर आते हैं,negative
इसका असर नवाज के परफारमेंस पर भी पड़ा है,negative
‘फ्रीकी अली’ में प्रोडक्शन की भी कमियां हैं,negative
सेट और कॉस्ट्यूम में कल्पना और बजट की कटौती से फिल्म का प्रभाव कम हुआ है,negative
यह दोनों कलाकारों की सीमा के साथ निर्देशक की चूक है,negative
‘बार बार देखो’ जैसी फिल्में कुछ नया बताने की जगह बार-बार पुराने तौर-तरीकों में ले जाती हैं,negative
"यह फिल्म कहानी, संरचना और प्रस्तुति के स्तर पर लचर और कमजोर है",negative
टाइगर श्रॉफ समेत सभी अभिनेता प्रभावहीन हैं,negative
टाइगर श्रॉफ नाटकीय दृश्यों में दो-ती एक्सप्रेशन से आगे नहीं बढ़ पाते,negative
 केके मेनन बिल्कुंल नहीं जंचे हैं,negative
उनके लुक पर भी काम नहीं किया गया है,negative
 यह अपने उद्देश्यों पर ही खरी नहीं उतरती।,negative
पियूष मिश्रा का राजेंद्र नाथ की स्टाइल में आना खटकता है,negative
"चूंकि किरदार के चित्रण में नवीनता नहीं है, कदाचित इसी कारण से वे अपनी बेहतर फिल्मों की तरह प्रभावशाली नहीं हो पाए हैं",negative
 कमी है तो कहानी की,negative
 अरूणोदय सिंह निराश करते हैं,negative
इस फिल्म का आनंद छोटे पर्दे पर नहीं मिल सकता,negative
नहीं है तो ड्रामा। और अभिनेत्रियों की अदाकारी बुरी तरह से निराश करती है।,negative
राजीव खंडेलवाल के पास ऐसी फिल्में आती हैं या वे स्वयं ऐसी उलझी पटकथा और किरदारों की फिल्में चुनते हैं।,negative
 कहीं न कहीं समीकरण गड़बड़ हो जाता है और उनकी फिल्में अंतिम प्रभाव में कमजोर हो जाती हैं।,negative
नाम बड़े पर दर्शन छोटे-खोटे,negative
ऐसे में पटना की फील फिल्म में नदारद है,negative
बिहारी लहजे में बोली गई हिंदी मजाक बनकर रह गई है,negative
आंचलिकता का प्रभाव होने के बावजूद ढीली पटकथा होने की वजह से अरशद वारसी और बमन ईरानी जैसे कलाकारों की प्रतिभा नष्ट हुई है,negative
गीत-संगीत में भी दम नहीं है।,negative
निशिकांत कामत ने फिल्म में किसी युक्ति से काम नहीं लिया है,negative
फिल्म सरत तरीके से धीमी चाल में अपने अंत तक पहुंचती है,negative
इसी वजह से पटकथा समतल नहीं रहती और प्रवाह टूटता है। झटके लगते हैं,negative
"कहानी का प्लॉट प्रभावी है, मगर वह सीन से अनावश्यक मोह के चलते चुस्त और रोमांचक बनने से रह गई है",negative
" दृश्य लंबे हो गए हैं, उससे फिल्म की गति में व्यवधान पड़ता है",negative
उससे कहानी एक अलग दिशा में भटक जाती है,negative
 भावों को व्यक्त करने में पुलकित सम्राट कहीं-कहीं फिसले हैं,negative
 इस बार विद्या बालन अपनी मौजूदगी से प्रभावित नहीं कर सकीं। कुछ कमी रह गई।,negative
‘दो लफ्जों की कहानी’ ऐसी ही घिसी-पिटी पटकथा पर पसरी फिल्म है,negative
रण्दीप हुडा इधर अपनी फिल्मों में अतिरिक्त मेहनत करते दिखाई पड़ रहे हैं,negative
"वे अपने से स्क्रिप्ट और किरदार में जान डालने की कोशिश करते हैं, लेकिन उन्हें लेखक और निर्देशक का समुचित सपोर्ट नहीं मिल पाता",negative
"कोफ्त होती है। खुद पर और उन कलाकारों पर भी, जो निहायत संजीदगी से ऊलजुलूल हरकतें करते हैं",negative
 यह फिल्म फूहड़ दृश्यों और राइटिंग का नमूना है,negative
बेमतलब और बेखुदी में ही किरदार कुछ बकते नजर आते हैं,negative
इस वजह से नेक इरादों के बावजूद फिल्म कमजोर होती है,negative
"बायोपिक फिल्में बनाने के लिए जिस सोच और सौंदर्यदृष्टि की जरूरत होती है, उसकी कमी ‘सरबजीत’ में खलती है",negative
दलबीर का संघर्ष एक सीमित दायरे में सिमट कर रह जाता है,negative
नतीजतन उनकी मेहनत का प्रभाव कम होता है।,negative
पाकिस्तानी वकील की भूमिका में दर्शन कुमार निराश करते हैं।,negative
सबके सामूहिक भार से पूरी फिल्म फ्लैट हो गई है,negative
 यहां वह नदारद  है,negative
जहां कलाकारों के चेहरे पर प्राणहीन भाव पकड़ में आ गए हैं। इन सबसे फिल्म निष्प्रभावी हो गई है,negative
 कुल मिलाकर यह सिने व खेल दानों जगत के प्रशंसकों की अपेक्षाओं पर कुठाराघात है।,negative
" फिल्म की कमजोर कड़ी भवानी अय्यर की किस्सागोई का तरीका, पटकथा व मुख्य कलाकारों का औसत प्रदर्शन है",negative
 सिमरन के रोल में नायरा बनर्जी असर छोड़ पाने में बेअसर रही हैं,negative
पर इमोशनल सीन में उनकी कमी साफ नजर आई,negative
दिक्कत दोनों के बीच तालमेल बिठाने में हुई है,negative
वे यहां छाप छोड़ने में निष्फल रही हैं,negative
उन्हें अदाकारी में और निखार लाना होगा,negative
कुछ दृश्यों में पारंपरिक अतिनाटकीयता निराश करती है,negative
कुछ दृश्यों में मुख्य कलाकारों (करीना और अर्जुन) की जुगलबंदी नहीं हो सकी है,negative
 एक ही गीत को बार-बार अलग अंतरों के साथ पृष्ठभूमि में सुनना भी अखरने लगता है।,negative
 उस रिश्ते की प्रगाढ़ता को लेखक-निर्देशक हिंदी फिल्मों के प्रचलित तरीके से नहीं दिखा पाए हैं। नतीजतन फिल्म में इमोशन की कमी लगती है,negative
तेरा सुरूर' की पटकथा कसी हुई है,negative
 इंटरवल के बाद तो व्यक्तियों के नाम और उनकी भागीदारी इतनी तेजी से बढ़ती है कि रघु के साथ दर्शक भी ट्रैक रखने में दिक्कत महसूस करते हैं।,negative
 किरदार के तौर पर उन्हें अधिक विस्तार नहीं दिया गया है,negative
'ग्लोबल बाबा' सीमित बजट और संसाधनों से बनी फिल्म है। इस सीमा का प्रभाव पूरी फिल्म में दिखाई पड़ता है,negative
लेखक ने फिल्म को रोचक बनाए रखने के लिए घटनाएं भर दी हैं,negative
मनीष पॉल भरपूर कोशिश करते हैं कि वे किरदार में रहें,negative
उनके लुक की निरंतरता पर भी ध्यान नहीं दिया गया है,negative
अफसोस कि अली जफर की मौजूदगी फिल्म में कुछ नहीं जोड़ती,negative
एक्शन के ख्वाहिशमंदों को उसकी कमी इसमें खल सकती है,negative
रोचक विषय की यह फिल्म चरित्रों के निर्वाह और गठन की कमी से प्रभावशाली नहीं रह जाती,negative
"अभिषेक कपूर की ‘फितूर’ की सजावट आकर्षक और सुंदर है, लेकिन उसकी बनावट में कमी रह गई है",negative
नतीजतन फिल्म बिखरी हुई लगती है,negative
इसी प्रकार ट्रेन के एक्शन सीक्वेंस में भी समस्याएं हैं,negative
 लेखक-निर्देशक ने इस जरूरत के मद्देनजर फिल्म के अपने प्रवाह को बार-बार मोड़ा है,negative
हर्षवद्धन संवाद अदायगी में कुछ कमजोर हैं।,negative
दोनों ही अभिनेताओं ने अपनी कई फूहड़ हरकतें करने में निर्देशक की सोच का साथ दिया है,negative
फिल्मी की कोई ठोस कहानी नहीं है,negative
ऐसी फिल्मों के शौकीन भी 'मस्तीजादे' से निराश होंगे।,negative
इस बार फिल्म के दृश्यों और किरदारों के व्यवहार में अधिक फूहड़ता दिखी,negative
दर्शकों को हंसी नहीं आती,negative
"'चॉक एन डस्टर' तकनीक, प्रस्तुति और शिल्प में थोड़ी पुरानी लगती है",negative
कहानी धीमी गति से आगे बढ़ती है। और फिर कुछ दृश्यों में अटक जाती है,negative
समस्या यह है कि निर्देशक भी एक हद के बाद आग्रह छोड़ देते हैं,negative
"इस फिल्म के प्रति वितरकों और प्रदर्शकों की उदासीनता कुछ वैसी ही है, जो इस फिल्म की थीम है",negative
 चूक और कमियों की वजह कई बार निर्देशक की सोच से अधिक बजट और संसाधनों की सीमाएं भी होती हैं,negative
संजय लीला भंसाली की ‘बाजीराव मस्तानी’ में कथात्मक तत्व कम हैं। ज्यादा पेंच और घटनाएं नहीं हैं,negative
फिल्म के क्लाइमेक्स से थोड़ी निराशा होती है।,negative
लेकिन कुछ दृश्यों में वे भाव-मनोभाव में कंफ्यूज दिखते हें,negative
एक दिक्कत रही है कि वे अपने परफॉर्मेंस पर काबू नहीं रख सके ,negative
 फिल्म का आखिरी हिस्सा कमजोर और मुख्य कहानी से अलग है,negative
 फिल्म का दूसरा हिस्सा कुछ खींचा हुआ सा लगता है। ,negative
वाह केजरू वाह  ,positive
हवा में निकाला विमान का ईधन मंत्री समेत 342 यात्रियों की बची - #wnn7,positive
मोर्गन के तूफान से इंग्लैंड ने भारत पर दर्ज की जीत - Live हिन् - #wnn7,positive
मैं खुद को इस काबिल बनाऊंगा की तेरी आँखे मेरे दीदार को तरसेगी,positive
सागर में एक लहर उठी आपके नाम की श्री श्री के शुभ जन्म दिन पर हार्दिक सुभकामनाए,positive
जम्मू-कश्मीर बाढ़ : PM ने लिया हालात का जायजा 1000 करोड़ रुपए - #wnn7,positive
1965 भारत-पाक युद्ध के 50 सालः मां के इस मंदिर में नहीं फटा एक भी पाकिस्तानी गोला,positive
बेवजह खुश रहने का मज़ा ही कुछ और है,positive
मुझको पढ़ पाना हर किसी के लिए बहोत आसान हे क्युंकी.मै वो किताब हूँ जिसमे शब्दों की जगह जज्बात लिखे है Sabko aadab Dev ka.,positive
तेरी चाहत तो मुक़द्दर है मिले ना मिले राहत ज़रूर मिल जाती है तुझे अपना सोच कर,positive
भारत के पूर्व राष्ट्रपति एपीजे अब्दुल कलाम को चीन की पेकिंग यूनिवर्सिटी में पढ़ाने का न्यौता मिला है ,positive
उर्जा मंत्री पीयूष गोयल बोले 100 दिनों में कोयला आधारित बिजली उत्पादन में 22 फीसद वृद्धि - आज तक,positive
मोदी ने की पाक के बाढ़ पीड़ितों को मदद की पेशकश - दैनिक जागरण,positive
अब नये Tide में है हज़ारों नींबूओं की शक्ति शरबत बना कर पी लो बहुत गर्मी है,positive
मैं गवाही है कि भगवान लेकिन अल्लाह और मैं गवाह है कि मुहम्मद अल्लाह के मैसेन्जर है भालू #FF September 07 2014 at 1,positive
#classybollywood PICS: ब्रेट ली ही नहीं ये खिलाड़ी भी दिखा चुके हैं फिल्मों में अभिनय का जौहर - दैनिक भास्कर,positive
'100 दिन में 22 फीसदी बढ़ा बिजली उत्पादन': केंद्र में नरेंद्र मोदी की सरकार बनी तो शुरुआती दिनों से ही सरकार क,positive
संसद हमारी माता है : मोदी जी टीवी वालेमैं संसद पर थुकुंगा : #वैदिक आरएसएस वाले#मोदी की माता का इतना बड़ा अपमान और भक्तगण है मौन ?,positive
मैँ हकीम के पास गया उसे जब मेने अपनी बीमारी के बारे मे बताया तो उसने दवाई की पर्ची पर तेरा नाम लिखकर मुझे पकडा दिया   — feeling naughty,positive
जवान उन फलों के वृक्षों की तरह हैं जिनपे अलगाववादी पत्थर फेंकते रहे.शर्मनाक कृत्य करते रहे.मगर जवान पत्थर के बदलें मे भी फल ही लौटा रहे हैं?,positive
मुझे दुश्मन से भी खुद्दारी की उम्मीद रहती हैकिसी का भी हो सर कदमों में सर अच्छा नहीं लगता,positive
बाहोमे चलेआ हमसे सनम क्य पर्धा what a romantic raining hummm,positive
सैमसंग ने सबसे सस्ता गैलक्सी स्मार्टफोन पेश किया - Samsung launches cheapest Galaxy phone Star at Rs 5240 - Navbharat Times,positive
US ओपन् टेनिस् क्रीडायां स्वर्णपदकं प्राप्तवती| वयं सर्वेऽपि गर्विताः स्मः|,positive
शिक्षा से ही होगा समाज व देश का विकास: सरदारशहर  जाट विकास परिषद की ओर से रविवार को हुए समारोह में पूर्व सांसद,positive
ये तर्जे हुनर यूं ही नहीं पाया : चूरू   ये तर्जे हुनर यूं ही नहीं आया दाबे हैं पांव बुजुर्गो के तब ये फन प,positive
स्वीडन में 99 प्रतिशत कचरा भी है काम का: लंदन  स्वीडन ने कचरे का दोबारा इस्तेमाल कर दुनिया के आगे मिसाल पेश की,positive
जम्मू-कश्मीर बाढ़ : PM ने लिया हालात का जायजा 1000 करोड़ रुपए की दी आर्थिक सहायता - Zee News हिन्दी,positive
उर्जा मंत्री पीयूष गोयल बोले 100 दिनों में कोयला आधारित बिजली उत्पादन में 22 फीसद वृद्धि - आज तक,positive
आज का दिन Rayudu के नाम 😜,positive
दीपिका तो लाज़बाब,positive
शादी के वक़्त फ़ोटोग्राफ़र को पता होता है कि भविष्य में क्या होने वाला है तभी तो वो दूल्हे को आख़री बार खुल के हँसने का मौक़ा देता है ,positive
विश्नोईस्वर्ण आश्रमट्रस्ट सरकड़ा विश्नोई डिलारीSBI(08349) 31986463604.आपका हार्दिक स्वागत करता हैं +91 9837144046ॐविष्णुॐ,positive
केजरी ने कहा की गुजरात में कुछ भी विकास नहीं हुआ है जबकि वो गुजरात गए पैसेंजर ट्रैन से और लौटे एयरोप्लेन से1 ही दिन में इतना विकास नमो नमो,positive
में सभी दोश्तो को गणपति विशर्जन की हार्दिक हुभकामनाये,positive
आप साथ देने का वादा करो,positive
केन्द्र सरकार ने बिहार को दिया विशेष पैकेज 12000 करोड़ रुपये की आर्थिक सहायता Cabinet,positive
अगर किसी को मेरी पोस्टो से तकलीफ पहुँचती है तो ये उनके लिए दर्द बेचते है हम यहाँ लफ्जों में ढालगर चोट पहुँचे तो गुस्ताखी माफ़ करियेगा,positive
इस मंदिर पर पाक ने गिराए थे 3000 बम मां के आशीर्वाद से एक भी न फटा इस मंदिर पर पाक ने गिराए थे 3000 बम मां के…,positive
आपने नज़र से नज़र कब मिला दी;हमारी ज़िन्दगी झूमकर मुस्कुरा दी;जुबां से तो हम कुछ भी न कह सके;पर निगाहों ने दिल की कहानी सुना दी,positive
शिकायत नहीं सहयोग करो ,positive
मेरी आँखों के जादू से तुम अभी वाक़िफ़ नहीं हो हम उसे भी जीना सीखा देते हैं जिसे मरने का शौक हो,positive
जम्मू-कश्मीर को 2100 करोड़ का पैकेज पाक अधिकृत जम्मू-कश्मीर को भी पीएम मोदी ने मदद,positive
इस मंदिर पर पाक ने गिराए थे 3000 बम मां के आशीर्वाद से एक भी न फटा,positive
गुप्ता जी क्या बात है आज कुछ ज्यादा ही मजे के मुड़ में हो ? जी मेरे बड़े भाई है प्लीज #Respect,positive
